CIP_CODE|CIP_COURSE|CIP_SHORT|SHORT_COURSE|PERKINS|CIP1999|PERKINS_PROGRAM|PERKINS_SECTION|NON_TRAD|UCAT_APPROVED|CIPTitle_2010
450401|Criminology|45|SOCIAL SCIENCES|NULL|450401|NULL|NULL|NULL|NULL|Criminology.
450500|Demography and Population Studies|45|SOCIAL SCIENCES|NULL|450500|NULL|NULL|NULL|NULL|NULL
450501|Demography and Population Studies|45|SOCIAL SCIENCES|NULL|450501|NULL|NULL|NULL|NULL|Demography and Population Studies.
450600|Economics|45|SOCIAL SCIENCES|NULL|450600|NULL|NULL|NULL|NULL|NULL
450601|Economics, General|45|SOCIAL SCIENCES|NULL|450601|NULL|NULL|NULL|NULL|Economics, General.
450602|Applied Economics|45|SOCIAL SCIENCES|NULL|450602|NULL|NULL|NULL|NULL|Applied Economics.
450603|Econometrics & Quantitative Economics|45|SOCIAL SCIENCES|NULL|450603|NULL|NULL|NULL|NULL|Econometrics and Quantitative Economics.
450604|Devlpment Economics & International Devlpment|45|SOCIAL SCIENCES|NULL|450604|NULL|NULL|NULL|NULL|Development Economics and International Development.
450605|International Economics|45|SOCIAL SCIENCES|Y|450605|SOCIAL SCIENCES|SCIENTIFIC, ENGINEERING AND TECHNICAL SERVICES|NULL|NULL|International Economics.
450699|Economics, Other|45|SOCIAL SCIENCES|NULL|450699|NULL|NULL|NULL|NULL|Economics, Other.
450700|Geography and Cartography|45|SOCIAL SCIENCES|NULL|450700|NULL|NULL|NULL|NULL|NULL
450701|Geography|45|SOCIAL SCIENCES|Y|450701|SOCIAL SCIENCES|SCIENTIFIC, ENGINEERING AND TECHNICAL SERVICES|NULL|NULL|Geography.
450702|Cartography|45|SOCIAL SCIENCES|NULL|450702|NULL|NULL|NULL|NULL|Geographic Information Science and Cartography.
450799|Geography, Other|45|SOCIAL SCIENCES|Y|NEW|SOCIAL SCIENCES|SCIENTIFIC, ENGINEERING AND TECHNICAL SERVICES|NULL|NULL|Geography, Other.
450900|International Relations and Affairs|45|SOCIAL SCIENCES|NULL|450900|NULL|NULL|NULL|NULL|NULL
450901|International Relations & Affairs|45|SOCIAL SCIENCES|NULL|450901|NULL|NULL|NULL|NULL|International Relations and Affairs.
451000|Political Science and Government|45|SOCIAL SCIENCES|NULL|451000|NULL|NULL|NULL|NULL|NULL
451001|Political Science, General|45|SOCIAL SCIENCES|NULL|451001|NULL|NULL|NULL|NULL|Political Science and Government, General.
451002|American Government and Politics (United States)|45|SOCIAL SCIENCES|NULL|451002|NULL|NULL|NULL|NULL|American Government and Politics (United States).
451003|Canadian Government and Politics|45|SOCIAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Canadian Government and Politics.
451099|Political Science & Government, Other|45|SOCIAL SCIENCES|NULL|451099|NULL|NULL|NULL|NULL|Political Science and Government, Other.
451100|Sociology|45|SOCIAL SCIENCES|NULL|451100|NULL|NULL|NULL|NULL|NULL
451101|Sociology|45|SOCIAL SCIENCES|NULL|451101|NULL|NULL|NULL|NULL|Sociology.
451200|Urban Studies/Affairs|45|SOCIAL SCIENCES|NULL|451200|NULL|NULL|NULL|NULL|NULL
451201|Urban Affairs/Studies|45|SOCIAL SCIENCES|NULL|451201|NULL|NULL|NULL|NULL|Urban Studies/Affairs.
459900|Social Sciences, Other|45|SOCIAL SCIENCES|NULL|459900|NULL|NULL|NULL|NULL|NULL
459999|Social Sciences, Other|45|SOCIAL SCIENCES|NULL|459999|NULL|NULL|NULL|NULL|Social Sciences, Other.
460000|Construction Trades, General|46|CONSTRUCTION TRADES|Y|NEW|CONSTRUCTION TRADES|CONSTRUCTION|NULL|NULL|Construction Trades, General.
460100|Mason/Masonry|46|CONSTRUCTION TRADES|NULL|460100|NULL|NULL|NULL|NULL|NULL
460101|Mason/Masonry|46|CONSTRUCTION TRADES|Y|460101|CONSTRUCTION TRADES|CONSTRUCTION|F|Y|Mason/Masonry.
460200|Carpenters|46|CONSTRUCTION TRADES|NULL|460200|NULL|NULL|NULL|NULL|NULL
460201|Carpentry/Carpenter|46|CONSTRUCTION TRADES|Y|460201|CONSTRUCTION TRADES|CONSTRUCTION|F|Y|Carpentry/Carpenter.
460300|Electrical and Power Transmission Installers|46|CONSTRUCTION TRADES|NULL|460300|NULL|NULL|F|NULL|NULL
460301|Electrical and Power Trans Installation/Installer|46|CONSTRUCTION TRADES|Y|460301|CONSTRUCTION TRADES|CONSTRUCTION|F|Y|Electrical and Power Transmission Installation/Installer, General.
460302|Electrician|46|CONSTRUCTION TRADES|Y|460302|CONSTRUCTION TRADES|CONSTRUCTION|F|Y|Electrician.
460303|Lineworker|46|CONSTRUCTION TRADES|Y|460303|CONSTRUCTION TRADES|CONSTRUCTION|NULL|NULL|Lineworker.
460399|Electrical & Power Transmission Install, Other|46|CONSTRUCTION TRADES|Y|460399|CONSTRUCTION TRADES|CONSTRUCTION|NULL|NULL|Electrical and Power Transmission Installers, Other.
460400|Building/Const Finishing, Mgmt, and Inspection|46|CONSTRUCTION TRADES|NULL|460400|NULL|NULL|NULL|NULL|NULL
460401|Building/Property Main & Manager|46|CONSTRUCTION TRADES|Y|460401|CONSTRUCTION TRADES|CONSTRUCTION|F|NULL|Building/Property Maintenance.
460402|Concrete Finishing/Concrete Finisher|46|CONSTRUCTION TRADES|Y|NEW|CONSTRUCTION TRADES|CONSTRUCTION|NULL|NULL|Concrete Finishing/Concrete Finisher.
460403|Building/Home/Construction Inspection/Inspector|46|CONSTRUCTION TRADES|Y|460403|CONSTRUCTION TRADES|CONSTRUCTION|F|Y|Building/Home/Construction Inspection/Inspector.
460404|Drywall Installation/Drywaller|46|CONSTRUCTION TRADES|NULL|NEW|NULL|NULL|NULL|NULL|Drywall Installation/Drywaller.
460406|Glazier|46|CONSTRUCTION TRADES|NULL|NEW|NULL|NULL|NULL|Y|Glazier.
460408|Painting/Painter and Wall Coverer|46|CONSTRUCTION TRADES|NULL|460408|NULL|NULL|NULL|Y|Painting/Painter and Wall Coverer.
460410|Roofer|46|CONSTRUCTION TRADES|NULL|NEW|NULL|NULL|NULL|NULL|Roofer.
460411|Metal Building Assembly/Assembler|46|CONSTRUCTION TRADES|NULL|NEW|NULL|NULL|NULL|NULL|Metal Building Assembly/Assembler.
460412|Building/Construction Site Mgmt/Manager|46|CONSTRUCTION TRADES|Y|NEW|CONSTRUCTION TRADES|CONSTRUCTION|NULL|NULL|Building/Construction Site Management/Manager.
460499|Building/Const Finishing, Mgmt and Inspection, Oth|46|CONSTRUCTION TRADES|Y|460499|CONSTRUCTION TRADES|CONSTRUCTION|F|NULL|Building/Construction Finishing, Management, and Inspection, Other.
460500|Plumbing and Related Water Supply Services|46|CONSTRUCTION TRADES|NULL|460500|NULL|NULL|NULL|NULL|NULL
460502|Pipefitting/Pipefitter and Sprinkler Fitter|46|CONSTRUCTION TRADES|Y|460501|CONSTRUCTION TRADES|CONSTRUCTION|F|NULL|Pipefitting/Pipefitter and Sprinkler Fitter.
460503|Plumbing Technology/Plumber|46|CONSTRUCTION TRADES|Y|460501|CONSTRUCTION TRADES|CONSTRUCTION|F|Y|Plumbing Technology/Plumber.
460504|Well Drilling/Driller|46|CONSTRUCTION TRADES|NULL|NEW|NULL|NULL|NULL|NULL|Well Drilling/Driller.
460505|Blasting/Blaster|46|CONSTRUCTION TRADES|NULL|NEW|NULL|NULL|NULL|NULL|Blasting/Blaster.
460599|Plumbing and Related Water Supply Serv, Other|46|CONSTRUCTION TRADES|Y|NEW|CONSTRUCTION TRADES|CONSTRUCTION|NULL|NULL|Plumbing and Related Water Supply Services, Other.
469900|Construction Trades, Other|46|CONSTRUCTION TRADES|NULL|469900|NULL|NULL|NULL|NULL|NULL
469999|Construction Trades, Other|46|CONSTRUCTION TRADES|Y|469999|CONSTRUCTION TRADES|CONSTRUCTION|F|NULL|Construction Trades, Other.
470000|Mechanics and Repairers, General|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|NEW|NULL|NULL|F|NULL|Mechanics and Repairers, General.
470100|Electrical Electronics Main and Repair Tech|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|470100|NULL|NULL|NULL|NULL|NULL
470101|Elect & Electronics Equip Install & Repair, Gen|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|Y|470101|MECHANICS AND REPAIRERS|MANUFACTURING|NULL|NULL|Electrical/Electronics Equipment Installation and Repair, General.
470102|Bus Machine Repairer|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|470102|NULL|NULL|NULL|NULL|Business Machine Repair.
470103|Comm Systems Install and Repair Technology|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|470103|NULL|NULL|NULL|NULL|Communications Systems Installation and Repair Technology.
470104|Computer Install and Repair Technology/Technician|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|Y|470104|MECHANICS AND REPAIRERS|MANUFACTURING|NULL|Y|Computer Installation and Repair Technology/Technician.
470105|Industrial Electronics Technology/Technician|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|Y|470105|MECHANICS AND REPAIRERS|MANUFACTURING|NULL|Y|Industrial Electronics Technology/Technician.
470106|Appliance Install and Repair Technology/Technician|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|470106|NULL|NULL|NULL|NULL|Appliance Installation and Repair Technology/Technician.
470110|Security Sys Instal,Repair, and Insp Techn/Tech|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|NEW|NULL|NULL|NULL|NULL|Security System Installation, Repair, and Inspection Technology/Technician.
470199|Electrical/Electronics Maint and Repair Techn, Oth|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|Y|470199|MECHANICS AND REPAIR TECHNOLOGIES/TECHNICIANS|WHOLESALE/RETAIL SALES AND SERVICE|F|NULL|Electrical/Electronics Maintenance and Repair Technology, Other.
470200|Heating, AC, Vent, Refrid, Maint Techn/Tech|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|470200|NULL|NULL|NULL|NULL|NULL
470201|Heating, AC, Vent, Refrid, Maint Techn/Tech|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|Y|470201|MECHANICS AND REPAIRERS|CONSTRUCTION|F|Y|Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician.
470300|Heavy/Indus Equip Maintenance Technologies|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|470300|NULL|NULL|NULL|NULL|NULL
470302|Heavy Equip Maintenance Technology/Technician|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|Y|470302|MECHANICS AND REPAIR TECHNOLOGIES/TECHNICIANS|WHOLESALE/RETAIL SALES AND SERVICE|F|NULL|Heavy Equipment Maintenance Technology/Technician.
470303|Industrial Mechanics and Maintenance Technology|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|470303|NULL|NULL|F|Y|Industrial Mechanics and Maintenance Technology.
470399|Heavy/Indus Equip Maint Technologies, Other|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|Y|470399|MECHANICS AND REPAIR TECHNOLOGIES/TECHNICIANS|WHOLESALE/RETAIL SALES AND SERVICE|F|NULL|Heavy/Industrial Equipment Maintenance Technologies, Other.
470400|Precision Sys Maint. and Repair Technologies|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|470400|NULL|NULL|NULL|NULL|NULL
470402|Gunsmithing/Gunsmith|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|470402|NULL|NULL|NULL|NULL|Gunsmithing/Gunsmith.
470403|Locksmith & Safe Repairer|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|470403|NULL|NULL|NULL|NULL|Locksmithing and Safe Repair.
470404|Musical instrument Fabrication and Repair|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|470404|NULL|NULL|NULL|NULL|Musical Instrument Fabrication and Repair.
470408|Watchmaking and Jewelrymaking|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|470408|NULL|NULL|NULL|NULL|Watchmaking and Jewelrymaking.
470409|Parts and Warehousing Op and Main Techn/Tech|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|NEW|NULL|NULL|NULL|NULL|Parts and Warehousing Operations and Maintenance Technology/Technician.
470499|Precision Sys Maint. and Repair Technologies|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|470499|NULL|NULL|NULL|NULL|Precision Systems Maintenance and Repair Technologies, Other.
470600|Vehicle Maintenance and Repair Technologies|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|470600|NULL|NULL|NULL|NULL|Vehicle Maintenance and Repair Technologies, General.
470603|Autobody/Collision and Repair Techn/Tech|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|Y|470603|MECHANICS/REPAIRERS|LOGISTICS, TRANSPORTATION AND DISTRIBUTION|F|Y|Autobody/Collision and Repair Technology/Technician.
470604|Automobile/Auto Mechanics Technology/Technician|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|Y|470604|MECHANICS/REPAIRERS|LOGISTICS, TRANSPORTATION AND DISTRIBUTION|F|Y|Automobile/Automotive Mechanics Technology/Technician.
470605|Diesel Mechanics Technology/Technician|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|Y|470605|MECHANICS AND REPAIR TECHNOLOGIES/TECHNICIANS|WHOLESALE/RETAIL SALES AND SERVICE|F|Y|Diesel Mechanics Technology/Technician.
470606|Small Eng Mech and Repair Technology/Technician|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|470606|NULL|NULL|NULL|NULL|Small Engine Mechanics and Repair Technology/Technician.
470607|Airframe Mech/Aircraft Maint Technology/Technician|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|Y|470607|MECHANICS/REPAIRERS|LOGISTICS, TRANSPORTATION AND DISTRIBUTION|NULL|NULL|Airframe Mechanics and Aircraft Maintenance Technology/Technician.
470608|Aircraft Powerplant Technology/Technician|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|Y|470608|MECHANICS/REPAIRERS|LOGISTICS, TRANSPORTATION AND DISTRIBUTION|NULL|Y|Aircraft Powerplant Technology/Technician.
470609|Avionics Maintenance Technology/Technician|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|Y|470609|MECHANICS/REPAIRERS|LOGISTICS, TRANSPORTATION AND DISTRIBUTION|F|NULL|Avionics Maintenance Technology/Technician.
470610|Bicycle Mechanics and Repair Technology/Technician|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|470610|NULL|NULL|NULL|NULL|Bicycle Mechanics and Repair Technology/Technician.
470611|Motorcycle Maint and Repair Technology/Technician|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|470611|NULL|NULL|NULL|NULL|Motorcycle Maintenance and Repair Technology/Technician.
470612|Vehicle Emmissions Insp and Maint Techn/Tech|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|NEW|NULL|NULL|NULL|NULL|Vehicle Emissions Inspection and Maintenance Technology/Technician.
470613|Med/Heavy Vehicle and Truck Technology/Technician|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|NEW|NULL|NULL|NULL|NULL|Medium/Heavy Vehicle and Truck Technology/Technician.
470614|Alternative Fuel Vehicle Technology/Technician|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|NEW|NULL|NULL|NULL|NULL|Alternative Fuel Vehicle Technology/Technician.
470615|Engine Machinist|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|NEW|NULL|NULL|NULL|NULL|Engine Machinist.
470616|Marine Maint/Fitter and Ship Repair Techn/Tech|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|490306|NULL|NULL|NULL|NULL|Marine Maintenance/Fitter and Ship Repair Technology/Technician.
470699|Vehicle Maint and Repair Technology/Technician|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|Y|470699|MECHANICS/REPAIRERS|LOGISTICS, TRANSPORTATION AND DISTRIBUTION|F|Y|Vehicle Maintenance and Repair Technologies, Other.
479900|Mechanic and Repair Technologies/Tech, Oth|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|479900|NULL|NULL|NULL|NULL|NULL
479999|Mechanic and Repair Technology/Technicians, Other|47|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|NULL|470501|NULL|NULL|NULL|NULL|Mechanic and Repair Technologies/Technicians, Other.
480000|Precision Production Trades, General|48|PRECISION PRODUCTION|NULL|NEW|NULL|NULL|NULL|NULL|Precision Production Trades, General.
480101|Drafting, General|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL
480300|Leatherworking and Upholstery, General|48|PRECISION PRODUCTION|NULL|480300|NULL|NULL|NULL|NULL|NULL
480303|Upholstery/Upholsterer|48|PRECISION PRODUCTION|NULL|480303|NULL|NULL|NULL|NULL|Upholstery/Upholsterer.
480304|Shoe, Boot and Leather Repair|48|PRECISION PRODUCTION|NULL|480304|NULL|NULL|NULL|NULL|Shoe, Boot and Leather Repair.
480399|Leatherworking and Upholstery, Other|48|PRECISION PRODUCTION|NULL|480399|NULL|NULL|NULL|NULL|Leatherworking and Upholstery, Other.
480500|Precision Metal Working|48|PRECISION PRODUCTION|NULL|480500|NULL|NULL|NULL|NULL|NULL
480501|Machine Tool Technology/Machinist|48|PRECISION PRODUCTION|Y|480501|PRECISION PRODUCTION TRADES|MANUFACTURING|F|Y|Machine Tool Technology/Machinist.
480503|Machine Shop Technology/Assistant|48|PRECISION PRODUCTION|Y|480503|PRECISION PRODUCTION TRADES|MANUFACTURING|F|NULL|Machine Shop Technology/Assistant.
480506|Sheet Metal Technology/Sheetworking|48|PRECISION PRODUCTION|Y|480506|PRECISION PRODUCTION TRADES|MANUFACTURING|F|Y|Sheet Metal Technology/Sheetworking.
480507|Tool and Die Technology/Technician|48|PRECISION PRODUCTION|NULL|480507|NULL|NULL|NULL|NULL|Tool and Die Technology/Technician.
480508|Welding Technology/Welder|48|PRECISION PRODUCTION|Y|480508|PRECISION PRODUCTION TRADES|MANUFACTURING|F|Y|Welding Technology/Welder.
480509|Ironworking/Ironworker|48|PRECISION PRODUCTION|Y|NEW|PRECISION PRODUCTION TRADES|MANUFACTURING|F|NULL|Ironworking/Ironworker.
480599|Precision Metal Workers, Other|48|PRECISION PRODUCTION|Y|480599|PRECISION PRODUCTION TRADES|MANUFACTURING|NULL|NULL|Precision Metal Working, Other.
480700|Woodworking|48|PRECISION PRODUCTION|NULL|480700|NULL|NULL|NULL|NULL|NULL
480701|Woodworking, General|48|PRECISION PRODUCTION|NULL|480701|NULL|NULL|NULL|NULL|Woodworking, General.
480702|Furniture Design and Manufacturing|48|PRECISION PRODUCTION|NULL|480702|NULL|NULL|NULL|NULL|Furniture Design and Manufacturing.
480703|Cabinetmaking and Millwork/Millwright|48|PRECISION PRODUCTION|Y|480703|PRECISION PRODUCTION TRADES|MANUFACTURING|F|Y|Cabinetmaking and Millwork.
480799|Woodworking, Other|48|PRECISION PRODUCTION|Y|480799|PRECISION PRODUCTION TRADES|MANUFACTURING|F|NULL|Woodworking, Other.
480800|Boilermaking/Boilermaker|48|PRECISION PRODUCTION|NULL|NEW|NULL|NULL|NULL|NULL|NULL
480801|Boilermaking/Boilermaker|48|PRECISION PRODUCTION|NULL|NEW|NULL|NULL|F|NULL|Boilermaking/Boilermaker.
489900|Precision Production, Other|48|PRECISION PRODUCTION|NULL|489900|NULL|NULL|NULL|NULL|NULL
489999|Precision Production, Other|48|PRECISION PRODUCTION|NULL|489999|NULL|NULL|NULL|NULL|Precision Production, Other.
490100|Air Transportation|49|TRANSPORTATION AND MATERIALS MOVING|NULL|490100|NULL|NULL|NULL|NULL|NULL
490101|Aeronautics/Aviation/Aerospace Sci and Tech|49|TRANSPORTATION AND MATERIALS MOVING|Y|490101|TRANSPORTATION AND MATERIALS MOVING WORKERS|LOGISTICS, TRANSPORTATION AND DISTRIBUTION|F|Y|Aeronautics/Aviation/Aerospace Science and Technology, General.
490102|Airline/Commerical/Prof Pilot and Flight Crew|49|TRANSPORTATION AND MATERIALS MOVING|Y|490102|TRANSPORTATION AND MATERIALS MOVING WORKERS|LOGISTICS, TRANS AND DISTRIBUTION SERVICES|NULL|Y|Airline/Commercial/Professional Pilot and Flight Crew.
490104|Aviation/Airway Management and Operations|49|TRANSPORTATION AND MATERIALS MOVING|NULL|490104|NULL|NULL|F|NULL|Aviation/Airway Management and Operations.
490105|Air Traffic Controller|49|TRANSPORTATION AND MATERIALS MOVING|NULL|490105|NULL|NULL|NULL|NULL|Air Traffic Controller.
490106|Airline Flight Attendant|49|TRANSPORTATION AND MATERIALS MOVING|NULL|490106|NULL|NULL|NULL|NULL|Airline Flight Attendant.
490108|Flight Instructor|49|TRANSPORTATION AND MATERIALS MOVING|NULL|NEW|NULL|NULL|NULL|NULL|Flight Instructor.
490199|Air Transportation, Other|49|TRANSPORTATION AND MATERIALS MOVING|NULL|490199|NULL|NULL|NULL|NULL|Air Transportation, Other.
490200|Ground Transportation|49|TRANSPORTATION AND MATERIALS MOVING|NULL|490200|NULL|NULL|F|NULL|NULL
490202|Construction/Heavy Equip/Earthmoving/Equip Oper|49|TRANSPORTATION AND MATERIALS MOVING|Y|490202|TRANSPORTATION AND MATERIALS MOVING WORKERS|LOGISTICS, TRANSPORTATION AND DISTRIBUTION|F|Y|Construction/Heavy Equipment/Earthmoving Equipment Operation.
490205|Truck and Bus Driver/Commercial Vehicle Oper|49|TRANSPORTATION AND MATERIALS MOVING|Y|490205|TRANSPORTATION AND MATERIALS MOVING WORKERS|LOGISTICS, TRANSPORTATION AND DISTRIBUTION|NULL|Y|Truck and Bus Driver/Commercial Vehicle Operator and Instructor.
490206|Mobil Crane Operation/Operator|49|TRANSPORTATION AND MATERIALS MOVING|NULL|NEW|NULL|NULL|NULL|NULL|Mobil Crane Operation/Operator.
490299|Ground Transportation, Other|49|TRANSPORTATION AND MATERIALS MOVING|NULL|490299|NULL|NULL|NULL|NULL|Ground Transportation, Other.
490300|Marine Transportation|49|TRANSPORTATION AND MATERIALS MOVING|NULL|490300|NULL|NULL|NULL|NULL|NULL
490303|Commercial Fishing|49|TRANSPORTATION AND MATERIALS MOVING|NULL|490303|NULL|NULL|NULL|NULL|Commercial Fishing.
490304|Diver, Professional and Instructor|49|TRANSPORTATION AND MATERIALS MOVING|NULL|490304|NULL|NULL|NULL|NULL|Diver, Professional and Instructor.
490309|Marine Science/Merchant Marine Officer|49|TRANSPORTATION AND MATERIALS MOVING|NULL|490309|NULL|NULL|NULL|NULL|Marine Science/Merchant Marine Officer.
490399|Marine Transportation, Other|49|TRANSPORTATION AND MATERIALS MOVING|NULL|490399|NULL|NULL|NULL|NULL|Marine Transportation, Other.
499900|Transportation and Materials Moving, Other|49|TRANSPORTATION AND MATERIALS MOVING|NULL|499900|NULL|NULL|NULL|NULL|NULL
499999|Transportation and Materials Moving, Other|49|TRANSPORTATION AND MATERIALS MOVING|Y|499999|TRANSPORTATION AND MATERIALS MOVING WORKERS|LOGISTICS, TRANSPORTATION AND DISTRIBUTION|F|Y|Transportation and Materials Moving, Other.
500100|Visual and Performing Arts, General|50|VISUAL AND PERFORMING ARTS|NULL|500100|NULL|NULL|NULL|NULL|NULL
500101|Visual and Performing Arts, General|50|VISUAL AND PERFORMING ARTS|NULL|500101|NULL|NULL|NULL|NULL|Visual and Performing Arts, General.
500200|Crafts/Craft Design, Folk Art and Artisanry|50|VISUAL AND PERFORMING ARTS|NULL|500200|NULL|NULL|NULL|NULL|NULL
500201|Crafts/Craft Design, Forlk art and Artisanry|50|VISUAL AND PERFORMING ARTS|NULL|500201|NULL|NULL|NULL|NULL|Crafts/Craft Design, Folk Art and Artisanry.
500300|Dance|50|VISUAL AND PERFORMING ARTS|NULL|500300|NULL|NULL|NULL|NULL|NULL
500301|Dance, General|50|VISUAL AND PERFORMING ARTS|NULL|500301|NULL|NULL|NULL|NULL|Dance, General.
500302|Ballet|50|VISUAL AND PERFORMING ARTS|NULL|NEW|NULL|NULL|NULL|NULL|Ballet.
500399|Dance, Other|50|VISUAL AND PERFORMING ARTS|NULL|NEW|NULL|NULL|NULL|NULL|Dance, Other.
500400|Design and Applied Arts|50|VISUAL AND PERFORMING ARTS|NULL|500400|NULL|NULL|NULL|NULL|NULL
500401|Design and Visual Communications, General|50|VISUAL AND PERFORMING ARTS|Y|500401|VISUAL AND PERFORMING ARTS|ARTS AND COMM. SERVICE|NULL|NULL|Design and Visual Communications, General.
